    xi	    yi	  phii	 delta	    xf	    yf	  phif	sucesso	passos	 err_x	 err_y	err_phi	    EE	    ET
61.4343	4.3147	81.3006	1.0000	52.1244	19.5013	117.4112	1.0000	18.0000	0.0425	0.8050	0.3046	85.0643	1.0105
0.0353	22.0117	41.3948	1.0000	47.7651	79.6586	73.1792	1.0000	76.0000	0.0447	0.2034	0.1869	26.4898	1.0155
15.5513	7.4262	-71.0022	1.0000	47.5216	26.6502	70.0875	1.0000	50.0000	0.0496	0.7335	0.2213	76.0450	1.3403
32.9195	8.2885	99.1333	1.0000	47.5651	48.6686	74.2554	1.0000	43.0000	0.0487	0.5133	0.1749	53.7469	1.0011
8.8848	41.0111	105.1636	1.0000	47.3163	95.0174	68.5681	1.0000	67.0000	0.0537	0.0498	0.2381	22.1665	1.0108
19.2710	74.1714	60.6380	1.0000	35.9837	95.1467	60.2030	1.0000	27.0000	0.2803	0.0485	0.3311	33.2847	1.0067
11.1417	96.5598	204.5161	1.0000	10.1417	96.5636	179.7874	1.0000	1.0000	0.7972	0.0344	0.9976	98.2969	1.0000
13.7583	77.4713	148.1341	1.0000	26.2981	95.2447	45.0007	1.0000	23.0000	0.4740	0.0476	0.5000	51.0816	1.0574
67.3401	17.7783	252.3921	1.0000	52.1836	26.1726	117.6916	1.0000	21.0000	0.0437	0.7383	0.3077	78.8801	1.2121
94.0433	19.6694	0.8472	1.0000	52.4128	46.2860	118.3157	1.0000	58.0000	0.0483	0.5371	0.3146	60.7683	1.1738
68.5535	41.0575	214.0314	1.0000	52.1482	54.5735	117.5213	1.0000	23.0000	0.0430	0.4543	0.3058	53.1564	1.0820
79.5356	19.9805	128.7627	1.0000	52.2440	40.7117	118.3689	1.0000	36.0000	0.0449	0.5929	0.3152	65.7642	1.0504
71.0646	87.2502	113.2586	1.0000	64.9277	95.1167	128.6220	1.0000	10.0000	0.2986	0.0488	0.4291	41.6934	1.0023
38.6524	69.5461	-32.5222	1.0000	47.5270	79.5398	73.0701	1.0000	15.0000	0.0495	0.2046	0.1881	26.6712	1.1223
95.5239	79.2412	-64.9164	1.0000	59.1341	95.5471	128.7438	1.0000	53.0000	0.1827	0.0445	0.4305	40.0543	1.3291
24.9856	52.3073	15.3131	1.0000	47.6895	82.9131	73.8555	1.0000	40.0000	0.0462	0.1709	0.1794	23.6208	1.0497
43.0711	2.1782	-28.0856	1.0000	47.5332	3.5351	46.9144	1.0000	5.0000	0.0493	0.9646	0.4787	105.6784	1.0721
37.1226	76.3300	-28.7988	1.0000	47.6211	89.1254	71.3162	1.0000	18.0000	0.0476	0.1087	0.2076	21.7486	1.0875
50.6705	9.8650	26.9719	1.0000	51.4085	10.5397	42.4345	1.0000	1.0000	0.0282	0.8946	0.5285	101.3292	1.0000
81.8520	70.5614	-20.1430	1.0000	53.7466	95.7307	120.2907	1.0000	45.0000	0.0749	0.0427	0.3366	30.8187	1.1927
75.2442	94.1774	53.4376	1.0000	75.4620	95.1534	77.4180	1.0000	1.0000	0.5092	0.0485	0.1398	28.8116	1.0000
9.7676	43.7817	-44.8228	1.0000	47.6833	71.6189	74.2142	1.0000	56.0000	0.0463	0.2838	0.1754	32.5584	1.1905
18.0696	60.1054	245.8469	1.0000	39.1985	95.8214	60.3680	1.0000	49.0000	0.2160	0.0418	0.3292	31.8149	1.1808
85.5799	4.6063	-87.8965	1.0000	52.4821	29.8574	118.3986	1.0000	56.0000	0.0496	0.7014	0.3155	75.7141	1.3452
8.7500	20.9391	20.0581	1.0000	47.7430	58.7516	74.3168	1.0000	58.0000	0.0451	0.4125	0.1743	44.1870	1.0678
39.8978	91.2012	105.8535	1.0000	41.0336	95.0246	70.9504	1.0000	4.0000	0.1793	0.0498	0.2117	21.6342	1.0029
42.5360	59.7178	46.5320	1.0000	47.5799	69.4694	70.9058	1.0000	11.0000	0.0484	0.3053	0.2122	36.0910	1.0019
49.6298	31.1367	241.9500	1.0000	48.9438	30.4092	226.6821	1.0000	1.0000	0.0211	0.6959	1.5187	153.3819	1.0000
4.9357	94.6466	137.3919	1.0000	4.5473	95.5681	112.8538	1.0000	1.0000	0.9091	0.0443	0.2539	51.0675	1.0000
12.7747	72.3970	100.7409	1.0000	31.9749	95.0200	60.8127	1.0000	30.0000	0.3605	0.0498	0.3243	34.6641	1.0110
91.0067	47.4114	-83.5264	1.0000	95.5206	48.5901	89.0360	1.0000	7.0000	0.9104	0.5141	0.0107	68.6734	1.5004
45.0583	23.5430	41.2636	1.0000	47.5743	28.9637	72.2786	1.0000	6.0000	0.0485	0.7104	0.1969	73.2535	1.0040
37.4166	58.2959	221.7248	1.0000	45.9686	95.4390	72.4326	1.0000	42.0000	0.0806	0.0456	0.1952	18.5921	1.1019
36.0294	77.2413	240.2545	1.0000	39.3621	95.4639	63.8083	1.0000	24.0000	0.2128	0.0454	0.2910	28.6312	1.2956
1.1312	68.8757	123.4171	1.0000	23.3936	95.0061	45.0000	1.0000	35.0000	0.5321	0.0499	0.5000	52.5151	1.0196
44.7758	91.7924	-10.6493	1.0000	47.5421	92.7638	34.3507	1.0000	3.0000	0.0492	0.0724	0.6183	56.1716	1.0232
72.8499	10.0766	-59.9770	1.0000	52.0808	37.4364	117.2319	1.0000	43.0000	0.0416	0.6256	0.3026	68.2650	1.2518
43.0064	27.5486	29.4325	1.0000	47.6408	36.3223	72.5712	1.0000	10.0000	0.0472	0.6368	0.1937	66.0620	1.0078
10.0383	26.8546	229.2043	1.0000	47.7043	86.4591	72.6749	1.0000	77.0000	0.0459	0.1354	0.1925	22.1085	1.0921
21.3107	73.8667	247.4054	1.0000	32.9744	95.3910	60.9353	1.0000	32.0000	0.3405	0.0461	0.3229	33.9981	1.3071
77.2162	57.4706	94.3886	1.0000	52.4748	81.8770	118.3878	1.0000	36.0000	0.0495	0.1812	0.3154	33.7703	1.0359
74.7287	48.5058	-3.6938	1.0000	76.7085	51.4741	92.6054	1.0000	4.0000	0.5342	0.4853	0.0289	55.4517	1.1211
22.4577	30.3433	146.4570	1.0000	47.5093	73.4541	70.0517	1.0000	51.0000	0.0498	0.2655	0.2216	33.2990	1.0228
19.7528	4.0732	79.5792	1.0000	47.7564	47.4089	72.8565	1.0000	52.0000	0.0449	0.5259	0.1905	55.3603	1.0078
78.7489	78.2829	-89.5233	1.0000	58.5056	95.5478	128.5546	1.0000	39.0000	0.1701	0.0445	0.4284	39.7319	1.4658
71.5956	10.2305	163.1059	1.0000	52.2521	27.3636	118.2612	1.0000	27.0000	0.0450	0.7264	0.3140	77.9732	1.0449
25.1469	28.7579	-55.6835	1.0000	47.5910	49.9341	74.2000	1.0000	39.0000	0.0482	0.5007	0.1756	52.5550	1.2639
96.5596	91.3215	41.7372	1.0000	96.9339	93.2372	91.5369	1.0000	2.0000	0.9387	0.0676	0.0171	47.4436	1.0247
86.8660	92.0748	47.5292	1.0000	86.3137	95.8680	114.6321	1.0000	4.0000	0.7263	0.0413	0.2737	44.0738	1.0435
50.6444	89.3385	58.2278	1.0000	51.0396	90.2571	66.7190	1.0000	1.0000	0.0208	0.0974	0.2587	25.2588	1.0000
51.0287	78.8227	208.8050	1.0000	50.0575	78.5841	193.8050	1.0000	1.0000	0.0012	0.2142	1.1534	105.9912	1.0000
67.6981	85.5817	105.0146	1.0000	60.9194	95.4051	128.4865	1.0000	12.0000	0.2184	0.0459	0.4276	40.2686	1.0054
31.2498	7.9418	52.6082	1.0000	47.7056	37.6497	72.2508	1.0000	34.0000	0.0459	0.6235	0.1972	64.8680	1.0011
71.6796	32.0245	5.4693	1.0000	52.3235	61.7324	118.6999	1.0000	38.0000	0.0465	0.3827	0.3189	47.8904	1.0717
4.0911	91.5457	198.7807	1.0000	1.9928	95.8666	68.8065	1.0000	6.0000	0.9601	0.0413	0.2355	52.6397	1.2491
76.5882	54.3869	-7.6344	1.0000	78.7362	57.2263	89.5274	1.0000	4.0000	0.5747	0.4277	0.0053	51.5323	1.1235
9.7517	47.2335	110.4520	1.0000	44.5018	95.3043	60.2068	1.0000	60.0000	0.1100	0.0470	0.3310	30.6580	1.0115
24.6993	86.2482	233.2548	1.0000	20.8126	88.6043	87.8202	1.0000	6.0000	0.5837	0.1140	0.0242	31.4089	1.3201
66.1579	63.8616	240.5198	1.0000	52.1599	72.1870	117.5425	1.0000	19.0000	0.0432	0.2781	0.3060	39.2023	1.1666
3.2839	95.3087	-49.9711	1.0000	31.8331	95.1329	22.5518	1.0000	30.0000	0.3633	0.0487	0.7494	70.0213	1.0508
72.4799	78.5010	233.4347	1.0000	52.2198	89.6681	118.6913	1.0000	28.0000	0.0444	0.1033	0.3188	30.5756	1.2103
96.7298	62.3175	192.1665	1.0000	52.2200	77.0761	117.9225	1.0000	52.0000	0.0444	0.2292	0.3102	36.1953	1.1089
83.0967	80.7152	11.1719	1.0000	62.3288	95.1197	140.6153	1.0000	30.0000	0.2466	0.0488	0.5624	52.3232	1.1870
48.0646	69.5228	-5.8815	1.0000	49.0520	69.6812	9.1185	1.0000	1.0000	0.0190	0.3032	0.8987	86.3826	1.0000
63.5288	19.9270	182.7232	1.0000	52.2693	30.4199	118.4849	1.0000	16.0000	0.0454	0.6958	0.3165	75.2192	1.0396
38.3253	44.5010	213.4976	1.0000	35.1653	47.1707	90.9324	1.0000	5.0000	0.2967	0.5283	0.0104	54.8805	1.2087
1.3639	5.7767	-32.1799	1.0000	47.7376	38.5051	75.6645	1.0000	65.0000	0.0452	0.6149	0.1593	63.1843	1.1452
64.4689	15.0393	38.7703	1.0000	65.0657	17.9096	93.2842	1.0000	3.0000	0.3013	0.8209	0.0365	83.5260	1.0233
57.0073	47.7712	-44.3025	1.0000	60.7897	50.7711	86.1966	1.0000	6.0000	0.2158	0.4923	0.0423	50.5407	1.2428
31.4617	98.5275	216.9401	1.0000	30.4904	98.2898	193.7471	1.0000	1.0000	0.3902	0.0171	1.1527	105.5794	1.0000
30.4078	48.3293	212.5548	1.0000	47.6917	87.3403	72.1924	1.0000	47.0000	0.0462	0.1266	0.1979	21.9706	1.1015
31.8770	7.9499	266.4704	1.0000	47.7215	46.0232	72.9950	1.0000	50.0000	0.0456	0.5398	0.1889	56.6379	1.2125
31.6395	92.1012	51.6192	1.0000	33.6479	95.5599	61.1792	1.0000	4.0000	0.3270	0.0444	0.3202	33.4327	1.0001
52.6026	67.7693	254.4652	1.0000	52.0945	66.9080	239.4652	1.0000	1.0000	0.0419	0.3309	1.6607	153.0990	1.0000
66.1353	84.3160	109.8757	1.0000	57.8370	95.5507	128.4903	1.0000	14.0000	0.1567	0.0445	0.4277	39.5312	1.0024
51.5604	5.1583	171.2859	1.0000	50.6837	5.6393	151.2485	1.0000	1.0000	0.0137	0.9436	0.6805	112.4979	1.0000
91.0238	82.8308	199.6140	1.0000	53.3207	95.4791	119.3854	1.0000	44.0000	0.0664	0.0452	0.3265	29.9160	1.1064
50.5568	92.2057	226.7182	1.0000	49.7062	91.6799	211.7182	1.0000	1.0000	0.0059	0.0832	1.3524	122.0026	1.0000
58.3144	31.6602	188.1474	1.0000	52.1354	35.9156	116.9436	1.0000	8.0000	0.0427	0.6408	0.2994	69.5509	1.0663
55.0113	26.9781	158.6677	1.0000	52.3121	29.7655	117.6265	1.0000	4.0000	0.0462	0.7023	0.3070	75.5080	1.0309
39.7617	22.5245	32.5075	1.0000	47.7563	37.4465	73.4772	1.0000	17.0000	0.0449	0.6255	0.1836	64.7377	1.0042
93.9501	8.6255	224.1282	1.0000	52.1709	21.0425	117.6356	1.0000	50.0000	0.0434	0.7896	0.3071	83.6823	1.1472
65.3445	47.4348	7.1295	1.0000	67.1050	50.7289	88.2201	1.0000	4.0000	0.3421	0.4927	0.0198	52.1861	1.0709
20.0625	26.7539	116.6272	1.0000	20.0268	27.7533	92.0445	1.0000	1.0000	0.5995	0.7225	0.0227	78.2442	1.0000
41.8243	37.2326	9.4551	1.0000	47.6895	47.3104	75.4921	1.0000	12.0000	0.0462	0.5269	0.1612	54.6993	1.0291
87.5718	93.4899	120.5787	1.0000	86.3391	95.0624	130.6001	1.0000	2.0000	0.7268	0.0494	0.4511	54.7108	1.0010
31.1353	89.0866	25.3465	1.0000	35.6008	95.5936	60.8742	1.0000	8.0000	0.2880	0.0441	0.3236	32.7882	1.0137
73.2122	34.0163	-67.2171	1.0000	52.3273	60.3221	118.6755	1.0000	43.0000	0.0465	0.3968	0.3186	49.0106	1.2802
80.9134	29.8261	189.7463	1.0000	52.2659	45.0704	118.2457	1.0000	36.0000	0.0453	0.5493	0.3138	61.8079	1.1094
11.4267	70.1758	206.9691	1.0000	28.5361	95.3121	45.0000	1.0000	35.0000	0.4293	0.0469	0.5000	50.0767	1.1511
10.9250	16.2155	171.2594	1.0000	47.5773	72.8012	70.9537	1.0000	70.0000	0.0485	0.2720	0.2116	33.2927	1.0383
49.3676	19.0819	34.4076	1.0000	50.0182	19.8412	49.4076	1.0000	1.0000	0.0004	0.8016	0.4510	89.8508	1.0000
63.3781	62.9902	229.8749	1.0000	52.4138	68.4632	118.0304	1.0000	14.0000	0.0483	0.3154	0.3114	42.2623	1.1424
53.3923	32.5648	132.8571	1.0000	52.4316	34.3189	118.3519	1.0000	2.0000	0.0486	0.6568	0.3150	71.5804	1.0000
27.8757	46.9634	205.7664	1.0000	24.9561	49.9419	86.4784	1.0000	5.0000	0.5009	0.5006	0.0391	56.0840	1.1988
43.2988	3.5133	135.8897	1.0000	42.9910	5.4421	86.6506	1.0000	2.0000	0.1402	0.9456	0.0372	94.8765	1.0240
50.8004	29.9104	185.4146	1.0000	49.8192	30.1033	168.8761	1.0000	1.0000	0.0036	0.6990	0.8764	105.3898	1.0000
92.6869	65.9884	23.3288	1.0000	52.3470	92.4626	118.5554	1.0000	55.0000	0.0469	0.0754	0.3173	29.6265	1.1399
59.3464	54.8192	191.3775	1.0000	52.3251	59.5312	117.5941	1.0000	9.0000	0.0465	0.4047	0.3066	49.0363	1.0643
29.5669	58.0551	-78.0837	1.0000	47.7435	74.3164	73.4336	1.0000	33.0000	0.0451	0.2568	0.1841	30.6461	1.3531
80.8862	38.7275	-11.5425	1.0000	83.1799	41.4331	86.9405	1.0000	4.0000	0.6636	0.5857	0.0340	67.3821	1.1277
47.7134	92.1123	43.5607	1.0000	48.2350	92.9655	58.5607	1.0000	1.0000	0.0353	0.0703	0.3493	32.2650	1.0000
8.7653	78.0362	53.9734	1.0000	25.5631	95.1691	45.0000	1.0000	24.0000	0.4887	0.0483	0.5000	51.4344	1.0003
96.9247	1.3392	-77.7096	1.0000	99.3968	-0.0028	-3.5570	0.0000	3.0000	0.9879	1.0000	1.0395	145.5799	1.0665
0.3307	28.8510	164.2778	1.0000	-0.4297	29.5005	139.4954	0.0000	1.0000	1.0086	0.7050	0.5499	99.8155	1.0000
13.7753	77.9631	-39.3041	1.0000	43.0103	95.1273	60.2027	1.0000	40.0000	0.1398	0.0487	0.3311	30.9916	1.1799
52.7459	67.7357	24.6869	1.0000	54.2804	71.2430	87.9391	1.0000	4.0000	0.0856	0.2876	0.0229	29.1468	1.0449
90.8236	18.1164	152.8979	1.0000	52.2809	34.8885	118.7242	1.0000	46.0000	0.0456	0.6511	0.3192	71.2024	1.0944
28.3626	55.3306	126.1407	1.0000	47.6019	92.2432	71.2742	1.0000	42.0000	0.0480	0.0776	0.2081	20.4101	1.0090
65.9470	71.6198	-64.1597	1.0000	54.9570	95.0235	128.4906	1.0000	33.0000	0.0991	0.0498	0.4277	39.1262	1.2763
88.5530	71.5316	229.2108	1.0000	52.1113	83.5630	117.3524	1.0000	45.0000	0.0422	0.1644	0.3039	31.9811	1.1726
49.5200	45.8359	153.8627	1.0000	48.8945	46.6160	128.7214	1.0000	1.0000	0.0221	0.5338	0.4302	65.9577	1.0000
78.5732	85.5342	213.9124	1.0000	54.7580	95.0016	128.4911	1.0000	29.0000	0.0952	0.0500	0.4277	39.1049	1.1316
74.8497	79.8482	168.8668	1.0000	52.7679	95.7119	119.8002	1.0000	29.0000	0.0554	0.0429	0.3311	30.2341	1.0666
11.0268	21.2851	245.7862	1.0000	47.7283	79.9351	72.6035	1.0000	77.0000	0.0454	0.2006	0.1933	26.6533	1.1129
14.8167	74.5985	-30.1181	1.0000	43.9201	95.0157	60.8449	1.0000	41.0000	0.1216	0.0498	0.3239	30.1965	1.1533
53.2710	41.8916	-49.5890	1.0000	57.4838	44.9047	92.8801	1.0000	7.0000	0.1497	0.5510	0.0320	55.6758	1.3515
76.5953	6.9372	77.6582	1.0000	52.1375	33.1030	117.4710	1.0000	37.0000	0.0427	0.6690	0.3052	72.3494	1.0330
65.2007	41.1570	252.2214	1.0000	52.4140	46.6011	117.9134	1.0000	17.0000	0.0483	0.5340	0.3101	60.3028	1.2232
43.4992	96.6171	206.2782	1.0000	42.4996	96.5897	181.5691	1.0000	1.0000	0.1500	0.0341	1.0174	91.9390	1.0000
51.3085	24.8927	255.8740	1.0000	50.8218	24.0191	240.8740	1.0000	1.0000	0.0164	0.7598	1.6764	168.9282	1.0000
93.9289	56.4292	134.9729	1.0000	52.1761	75.4259	117.6623	1.0000	50.0000	0.0435	0.2457	0.3074	37.0651	1.0900
98.1882	28.6195	-0.7497	1.0000	100.0837	30.7064	72.1106	0.0000	3.0000	1.0017	0.6929	0.1988	87.3499	1.0641
15.1648	12.6132	137.5514	1.0000	14.8093	14.5330	87.9796	1.0000	2.0000	0.7038	0.8547	0.0224	92.4503	1.0243
95.2873	36.5084	109.6762	1.0000	52.4390	59.2244	118.3401	1.0000	53.0000	0.0488	0.4078	0.3149	49.7168	1.0928
1.9014	57.7423	169.8579	1.0000	32.3587	95.5834	60.3939	1.0000	51.0000	0.3528	0.0442	0.3290	34.7454	1.0499
42.0960	33.1292	-19.8926	1.0000	47.5757	37.8297	68.1136	1.0000	8.0000	0.0485	0.6217	0.2432	65.9548	1.1081
48.8147	19.4715	155.2851	1.0000	48.1673	20.2337	130.3424	1.0000	1.0000	0.0367	0.7977	0.4482	89.4065	1.0000
60.1153	55.1540	64.0603	1.0000	60.2343	57.1333	94.0603	1.0000	2.0000	0.2047	0.4287	0.0451	44.2581	1.0086
92.4814	32.2033	66.5341	1.0000	92.4513	33.2028	91.7262	1.0000	1.0000	0.8490	0.6680	0.0192	79.1641	1.0000
52.8823	57.1108	-13.9777	1.0000	52.4626	67.3688	119.2425	1.0000	13.0000	0.0493	0.3263	0.3249	43.8860	1.2662
17.5927	27.2427	245.5605	1.0000	47.7687	79.6218	73.3080	1.0000	68.0000	0.0446	0.2038	0.1855	26.4362	1.1249
79.3472	57.3494	141.5426	1.0000	52.2827	76.2286	118.7832	1.0000	35.0000	0.0457	0.2377	0.3198	37.4000	1.0606
26.5732	38.1386	54.3045	1.0000	47.7296	73.0212	72.4155	1.0000	41.0000	0.0454	0.2698	0.1954	32.2835	1.0050
4.5606	98.6290	-6.6481	1.0000	5.5589	98.5708	-3.3365	1.0000	1.0000	0.8888	0.0143	1.0371	103.3864	1.0000
56.2702	72.7365	-4.8019	1.0000	52.1144	86.9056	117.4034	1.0000	17.0000	0.0423	0.1309	0.3045	30.4447	1.1513
44.5240	97.7659	138.0665	1.0000	44.1235	98.6822	113.6123	1.0000	1.0000	0.1175	0.0132	0.2624	24.3682	1.0000
77.5716	48.3395	102.7999	1.0000	52.3076	72.1847	118.8137	1.0000	36.0000	0.0462	0.2782	0.3202	40.1154	1.0363
31.1547	87.5875	-18.9824	1.0000	39.1163	95.1551	60.2066	1.0000	12.0000	0.2177	0.0484	0.3310	32.0870	1.0925
27.5118	46.1631	62.6195	1.0000	47.6461	80.5854	71.9021	1.0000	40.0000	0.0471	0.1941	0.2011	26.6459	1.0031
27.9740	74.1581	200.8454	1.0000	37.1663	95.7598	60.0311	1.0000	27.0000	0.2567	0.0424	0.3330	32.8758	1.1501
68.4361	36.9767	-0.0242	1.0000	70.3303	40.0332	93.3035	1.0000	4.0000	0.4066	0.5997	0.0367	63.4054	1.1124
77.9626	27.7362	54.5406	1.0000	52.1896	54.2634	117.7349	1.0000	39.0000	0.0438	0.4574	0.3082	53.5337	1.0545
91.1268	25.8180	216.5563	1.0000	52.1077	39.3556	117.3367	1.0000	47.0000	0.0422	0.6064	0.3037	66.5543	1.1380
47.5541	56.7466	118.7885	1.0000	47.2786	58.7116	90.7860	1.0000	2.0000	0.0544	0.4129	0.0087	41.3854	1.0079
78.9261	2.2547	-67.9171	1.0000	52.1973	29.4403	117.7781	1.0000	49.0000	0.0439	0.7056	0.3086	75.8625	1.2853
54.9164	42.7782	-50.8207	1.0000	52.4011	56.4204	118.3403	1.0000	19.0000	0.0480	0.4358	0.3149	52.0396	1.3696
2.7812	43.8977	18.3192	1.0000	47.6557	82.9003	73.9751	1.0000	64.0000	0.0469	0.1710	0.1781	23.5519	1.0764
82.3061	10.5194	-31.2742	1.0000	85.3538	13.2980	91.8838	1.0000	5.0000	0.7071	0.8670	0.0209	93.6519	1.2124
90.8416	5.9724	58.2481	1.0000	52.3819	31.5310	118.3785	1.0000	51.0000	0.0476	0.6847	0.3153	74.1554	1.1044
72.9833	98.6419	106.9259	1.0000	72.6095	99.5694	111.9507	1.0000	1.0000	0.4522	0.0043	0.2439	31.5152	1.0000
73.1574	55.9432	53.5364	1.0000	52.3290	84.3862	118.6644	1.0000	36.0000	0.0466	0.1561	0.3185	32.7241	1.0212
18.3650	79.9927	217.1878	1.0000	15.0563	82.4484	93.8632	1.0000	5.0000	0.6989	0.1755	0.0429	39.2943	1.2135
54.6113	69.5208	-14.4979	1.0000	57.3231	72.9881	87.8575	1.0000	5.0000	0.1465	0.2701	0.0238	28.0688	1.1359
49.1636	43.8866	-21.6582	1.0000	50.1569	43.7706	-6.6582	1.0000	1.0000	0.0031	0.5623	1.0740	111.8238	1.0000
49.5232	10.3559	93.2727	1.0000	49.5329	11.3559	89.4406	1.0000	1.0000	0.0093	0.8864	0.0062	88.6471	1.0000
1.0753	33.9225	174.2852	1.0000	-0.3632	35.2418	124.8747	0.0000	2.0000	1.0073	0.6476	0.3875	89.1421	1.0247
49.2167	20.9994	-70.0704	1.0000	49.7893	20.1796	-55.0704	1.0000	1.0000	0.0042	0.7982	1.6119	165.5801	1.0000
22.9145	97.0965	105.6689	1.0000	23.0642	98.0852	81.3922	1.0000	1.0000	0.5387	0.0191	0.0956	28.3425	1.0000
52.6541	21.0967	5.5568	1.0000	54.9297	25.0245	92.7985	1.0000	5.0000	0.0986	0.7498	0.0311	75.1895	1.1015
43.9029	2.7301	110.9524	1.0000	43.9667	3.7280	86.3393	1.0000	1.0000	0.1207	0.9627	0.0407	96.5303	1.0000
48.1005	88.9900	-82.9772	1.0000	48.4755	88.0630	-67.9772	1.0000	1.0000	0.0305	0.1194	1.7553	158.4348	1.0000
39.8309	74.6251	106.6633	1.0000	46.5355	95.5574	75.8714	1.0000	22.0000	0.0693	0.0444	0.1570	15.2104	1.0009
14.6549	35.0769	152.3212	1.0000	47.6014	86.8557	71.4053	1.0000	63.0000	0.0480	0.1314	0.2066	22.8974	1.0265
29.7324	98.2718	180.2526	1.0000	28.8130	98.6651	156.8375	1.0000	1.0000	0.4237	0.0133	0.7426	70.1279	1.0000
79.6886	37.6144	-79.2755	1.0000	84.1429	39.0960	92.3514	1.0000	7.0000	0.6829	0.6090	0.0261	69.8611	1.4912
29.0130	46.5987	17.0812	1.0000	47.7273	75.2098	72.5413	1.0000	35.0000	0.0455	0.2479	0.1940	30.4060	1.0238
93.7065	15.3919	38.6381	1.0000	94.1783	17.2864	88.5492	1.0000	2.0000	0.8836	0.8271	0.0161	93.7837	1.0244
22.8947	12.8745	-71.8870	1.0000	47.7352	30.0811	72.5472	1.0000	42.0000	0.0453	0.6992	0.1939	72.0998	1.3899
0.9274	78.2018	56.4918	1.0000	17.6635	95.3881	45.0000	1.0000	24.0000	0.6467	0.0461	0.5000	55.6050	1.0005
41.1773	94.6223	166.8529	1.0000	40.3871	95.2352	142.2015	1.0000	1.0000	0.1923	0.0476	0.5800	53.2927	1.0000
64.9423	52.3966	18.3654	1.0000	52.3359	75.5409	118.6213	1.0000	28.0000	0.0467	0.2446	0.3180	37.7212	1.0624
7.9039	47.8520	27.9042	1.0000	47.6268	89.4236	72.1668	1.0000	60.0000	0.0475	0.1058	0.1981	20.8690	1.0435
42.1626	73.3956	222.3940	1.0000	45.3965	95.4317	70.9179	1.0000	26.0000	0.0921	0.0457	0.2120	20.1541	1.1674
84.7489	57.9111	-30.4780	1.0000	87.7525	60.7372	92.8421	1.0000	5.0000	0.7550	0.3926	0.0316	54.5426	1.2124
7.5819	70.5650	141.2128	1.0000	7.1139	72.4606	91.3577	1.0000	2.0000	0.8577	0.2754	0.0151	50.9850	1.0243
92.0339	60.6521	249.7673	1.0000	52.2652	68.8964	118.2248	1.0000	50.0000	0.0453	0.3110	0.3136	42.0618	1.2311
11.2272	6.4353	173.2889	1.0000	47.7210	62.9903	72.3502	1.0000	70.0000	0.0456	0.3701	0.1961	41.0661	1.0400
55.0524	46.7326	181.5731	1.0000	52.3931	47.9644	139.3929	1.0000	3.0000	0.0479	0.5204	0.5488	71.7851	1.0236
89.2477	2.5549	125.6375	1.0000	52.1436	23.2525	117.4999	1.0000	46.0000	0.0429	0.7675	0.3056	81.5538	1.0827
35.3247	3.0695	34.6574	1.0000	47.6186	25.9148	72.7309	1.0000	26.0000	0.0476	0.7409	0.1919	76.1086	1.0022
39.2278	62.0068	-73.5322	1.0000	47.5937	64.8919	67.8554	1.0000	12.0000	0.0481	0.3511	0.2461	41.5783	1.3560
46.6712	94.0397	202.8412	1.0000	43.5336	95.7988	114.8472	1.0000	4.0000	0.1293	0.0420	0.2761	26.0163	1.1120
69.4593	11.9046	35.9879	1.0000	52.4032	38.9976	118.3094	1.0000	33.0000	0.0481	0.6100	0.3145	67.2941	1.0308
31.6277	15.2328	226.5214	1.0000	27.8515	17.9066	85.7244	1.0000	6.0000	0.4430	0.8209	0.0475	85.1362	1.2967
14.3909	15.1453	213.6150	1.0000	11.2505	17.8127	89.9832	1.0000	5.0000	0.7750	0.8219	0.0002	90.8640	1.2135
40.9962	45.1000	-75.7431	1.0000	47.5626	44.1488	44.2569	1.0000	8.0000	0.0487	0.5585	0.5083	72.2338	1.2057
84.0750	85.9532	-79.6541	1.0000	88.5089	87.4412	92.7827	1.0000	7.0000	0.7702	0.1256	0.0309	40.6005	1.4967
77.9005	55.4153	109.7085	1.0000	52.3319	78.8925	118.6463	1.0000	36.0000	0.0466	0.2111	0.3183	35.6592	1.0371
28.7485	78.1550	47.7538	1.0000	39.3713	95.0048	60.3508	1.0000	20.0000	0.2126	0.0500	0.3294	31.8904	1.0041
86.5366	23.1491	88.8504	1.0000	52.2185	48.5143	118.3003	1.0000	46.0000	0.0444	0.5149	0.3144	58.7929	1.0779
94.2104	80.3502	5.8223	1.0000	61.2079	95.0872	134.2252	1.0000	43.0000	0.2242	0.0491	0.4914	45.8871	1.1897
82.4291	6.9458	-70.8511	1.0000	52.3378	33.1144	118.6096	1.0000	52.0000	0.0468	0.6689	0.3179	72.7850	1.3040
96.8554	10.4079	191.2266	1.0000	52.2491	25.0644	118.3006	1.0000	52.0000	0.0450	0.7494	0.3145	80.1332	1.1075
20.5626	40.7283	69.4533	1.0000	47.5686	82.3951	70.6877	1.0000	50.0000	0.0486	0.1760	0.2146	26.2452	1.0070
48.5083	45.4211	-20.5359	1.0000	49.5037	45.3247	-5.5359	1.0000	1.0000	0.0099	0.5468	1.0615	110.0761	1.0000
71.9736	98.9080	219.6825	1.0000	71.1511	98.3392	214.6667	1.0000	1.0000	0.4230	0.0166	1.3852	126.4592	1.0000
73.1276	49.7621	222.3767	1.0000	52.4419	62.2217	118.3434	1.0000	28.0000	0.0488	0.3778	0.3149	47.2917	1.1595
